person_id,runtime_cohort,leg_mode,planned_origin_type,planned_destination_type,planned_departure_time,route_distance,realized_departure_time,elapsed_to_48h_seconds,last_event_before_stuck,last_event_time,last_link_id,last_car_movement,last_car_movement_time,last_car_movement_link,pt_reached_stop,pt_boarded,pt_left_vehicle,pt_on_vehicle_at_cutoff,waiting_stop,destination_stop,transit_vehicle,transit_line,transit_route,already_stuck_at_43h,root_cause
"1822764",munich_resident,car,"home","other",68377.000,6123.650,68377.000,104423.000,entered link,138638.000,"16208",entered link,138638.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1825760",munich_resident,car,"other","home",79489.000,7134.247,97778.000,75022.000,entered link,122860.000,"16208",entered link,122860.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1826810",unresolved_background,car,"other","other",70728.000,8090.174,70728.000,102072.000,entered link,129668.000,"16208",entered link,129668.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1828574",munich_resident,car,"other","home",80099.000,8158.627,94750.000,78050.000,entered link,149648.000,"419626",entered link,149648.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1829736",munich_resident,car,"shopping","home",71838.000,3833.701,100982.000,71818.000,entered link,137208.000,"16208",entered link,137208.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1831069",unresolved_background,car,"other","other",76539.000,10034.184,76539.000,96261.000,entered link,116359.000,"453133",entered link,116359.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1831730",munich_resident,pt,"other","home",11047.000,2807.775,75404.000,97396.000,waitingForPt,75404.000,"108342",<none>,,"",true,false,false,false,"108342","106079.2","","","",true,PT_NEVER_BOARDED
"183497",munich_resident,car,"work","home",53877.000,19434.939,53877.000,118923.000,entered link,150217.000,"16208",entered link,150217.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1836058",munich_resident,car,"other","home",62377.000,10468.555,95473.000,77327.000,entered link,120937.000,"16208",entered link,120937.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1836200",munich_resident,pt,"other","home",10792.000,1987.388,80557.000,92243.000,waitingForPt,80557.000,"106145",<none>,,"",true,false,false,false,"106145","106056.1","","","",true,PT_NEVER_BOARDED
"1836688",munich_resident,car,"other","home",58747.000,17910.184,86628.000,86172.000,entered link,142368.000,"419626",entered link,142368.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1842126",munich_resident,car,"other","home",59751.000,7633.027,108371.000,64429.000,entered link,130578.000,"16208",entered link,130578.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1844603",munich_resident,car,"other","home",55507.000,8881.693,100668.000,72132.000,entered link,142887.000,"419626",entered link,142887.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1849752",munich_resident,car,"home","other",68752.000,16103.564,68752.000,104048.000,entered link,131988.000,"419626",entered link,131988.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1849755",munich_resident,car,"other","home",73236.000,15620.449,119244.000,53556.000,entered link,123739.000,"453133",entered link,123739.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1849939",unresolved_background,car,"work","other",76741.000,23338.285,76741.000,96059.000,entered link,125638.000,"16208",entered link,125638.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1853769",munich_resident,pt,"shopping","home",69735.000,6885.986,71423.000,101377.000,waitingForPt,71423.000,"109040.1",<none>,,"",true,false,false,false,"109040.1","109343","","","",true,PT_NEVER_BOARDED
"185905",munich_resident,car,"work","home",59755.000,19646.113,59755.000,113045.000,entered link,150128.000,"419626",entered link,150128.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1864277",unresolved_background,car,"other","other",69416.000,15357.931,69416.000,103384.000,entered link,132476.000,"419626",entered link,132476.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1866867",munich_resident,car,"home","other",68069.000,10357.089,68069.000,104731.000,entered link,126548.000,"16208",entered link,126548.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1873519",munich_resident,pt,"other","home",5602.000,4412.295,88445.000,84355.000,waitingForPt,88445.000,"142509.5",<none>,,"",true,false,false,false,"142509.5","106046","","","",true,PT_NEVER_BOARDED
"1874200",munich_resident,pt,"other","home",6390.000,13035.671,77464.000,95336.000,waitingForPt,77464.000,"107408",<none>,,"",true,false,false,false,"107408","108970","","","",true,PT_NEVER_BOARDED
"1876980",munich_resident,car,"other","home",10715.000,7046.431,96725.000,76075.000,entered link,122073.000,"419626",entered link,122073.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1877026",munich_resident,car,"other","home",62584.000,13691.837,96584.000,76216.000,entered link,122302.000,"16208",entered link,122302.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1879119",unresolved_background,car,"other","other",80209.000,12150.354,80209.000,92591.000,entered link,129170.000,"419626",entered link,129170.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1879742",unresolved_background,car,"work","other",51359.000,8239.146,51359.000,121441.000,entered link,127057.000,"16208",entered link,127057.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1879874",munich_resident,car,"home","other",57072.000,11573.996,57072.000,115728.000,entered link,141604.000,"16208",entered link,141604.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1880236",munich_resident,pt,"other","home",5366.000,6521.013,71487.000,101313.000,waitingForPt,71487.000,"107837",<none>,,"",true,false,false,false,"107837","107351.1","","","",true,PT_NEVER_BOARDED
"1885936",munich_resident,pt,"shopping","home",11911.000,1407.132,68932.000,103868.000,waitingForPt,68932.000,"106690.1",<none>,,"",true,false,false,false,"106690.1","106214","","","",true,PT_NEVER_BOARDED
"1888068",unresolved_background,car,"other","other",56398.000,12937.720,56398.000,116402.000,entered link,138958.000,"419626",entered link,138958.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1888242",unresolved_background,car,"work","other",44835.000,23142.059,44835.000,127965.000,entered link,127554.000,"419626",entered link,127554.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1888353",unresolved_background,car,"work","other",60340.000,5890.311,60340.000,112460.000,entered link,140977.000,"16208",entered link,140977.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1889493",unresolved_background,car,"other","other",67276.000,9346.640,67276.000,105524.000,entered link,129926.000,"419626",entered link,129926.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"189028",munich_resident,pt,"education","home",69600.000,156.780,108140.000,64660.000,waitingForPt,108140.000,"106437",<none>,,"",true,true,true,false,"106437","109957","tr_1241","XXX---162308_101","XXX---162308_101_0",true,PT_BOARDED_NOT_ARRIVED
"1892098",munich_resident,pt,"other","home",9127.000,1898.707,76652.000,96148.000,waitingForPt,76652.000,"108233",<none>,,"",true,false,false,false,"108233","106079.2","","","",true,PT_NEVER_BOARDED
"1892121",munich_resident,pt,"other","home",11029.000,5565.263,69124.000,103676.000,waitingForPt,69124.000,"106343.1",<none>,,"",true,false,false,false,"106343.1","108747","","","",true,PT_NEVER_BOARDED
"1894322",unresolved_background,car,"work","other",60364.000,13189.247,60364.000,112436.000,entered link,143366.000,"419626",entered link,143366.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1894396",munich_resident,car,"other","home",880.000,10150.727,101143.000,71657.000,entered link,119662.000,"453133",entered link,119662.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1898052",munich_resident,pt,"other","home",4590.000,3089.503,87346.000,85454.000,waitingForPt,87346.000,"108392",<none>,,"",true,false,false,false,"108392","106079.2","","","",true,PT_NEVER_BOARDED
"1899113",munich_resident,car,"other","home",75614.000,13670.158,95872.000,76928.000,entered link,121375.000,"16208",entered link,121375.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1900563",munich_resident,pt,"other","home",17520.000,4526.051,83626.000,89174.000,waitingForPt,83626.000,"107075.1",<none>,,"",true,true,true,false,"107075.1","107064","tr_39841","XXX---2271997_1","XXX---2271997_1_3",true,PT_BOARDED_NOT_ARRIVED
"190519",munich_resident,pt,"work","home",7812.000,6794.967,61381.000,111419.000,waitingForPt,61381.000,"109003",<none>,,"",true,false,false,false,"109003","106054","","","",true,PT_NEVER_BOARDED
"1908517",munich_resident,car,"other","home",82728.000,11679.270,99041.000,73759.000,entered link,123604.000,"453133",entered link,123604.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1909987",munich_resident,car,"other","home",62571.000,19906.269,93423.000,79377.000,entered link,131228.000,"16208",entered link,131228.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1911606",unresolved_background,car,"other","other",61358.000,13080.925,61358.000,111442.000,entered link,143605.000,"16208",entered link,143605.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1911841",munich_resident,car,"other","home",5852.000,4952.973,149226.000,23574.000,entered link,149384.000,"419626",entered link,149384.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1915484",munich_resident,car,"other","home",53934.000,13630.667,153263.000,19537.000,entered link,153626.000,"16208",entered link,153626.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1918467",munich_resident,car,"other","home",70582.000,8410.863,91060.000,81740.000,entered link,122128.000,"453133",entered link,122128.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"193235",munich_resident,car,"work","home",61959.000,21074.767,61959.000,110841.000,entered link,156608.000,"419626",entered link,156608.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1932811",munich_resident,car,"shopping","home",58638.000,4275.730,71201.000,101599.000,entered link,119658.000,"16208",entered link,119658.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1933412",unresolved_background,car,"work","other",65799.000,7266.680,65799.000,107001.000,entered link,149076.000,"16208",entered link,149076.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1939773",munich_resident,car,"other","home",16453.000,5438.302,103265.000,69535.000,entered link,138378.000,"16208",entered link,138378.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1940018",munich_resident,car,"other","home",60579.000,7695.001,60579.000,112221.000,entered link,125853.000,"419626",entered link,125853.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1942900",munich_resident,car,"home","other",70021.000,5493.246,70021.000,102779.000,entered link,121218.000,"16208",entered link,121218.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1949903",unresolved_background,car,"work","other",60179.000,18423.910,60179.000,112621.000,entered link,143027.000,"419626",entered link,143027.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1950947",munich_resident,car,"other","home",74079.000,22408.063,109851.000,62949.000,entered link,130343.000,"419626",entered link,130343.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"195118",munich_resident,car,"work","home",80647.000,13026.980,80647.000,92153.000,entered link,116062.000,"453133",entered link,116062.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1955769",munich_resident,car,"home","other",75172.000,13170.373,75172.000,97628.000,entered link,117493.000,"453133",entered link,117493.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"195673",munich_resident,pt,"work","home",4620.000,2243.487,59083.000,113717.000,waitingForPt,59083.000,"106214",<none>,,"",true,true,true,false,"106214","108810","tr_3482","XXX---162462_109","XXX---162462_109_1",true,PT_BOARDED_NOT_ARRIVED
"1957681",munich_resident,car,"other","home",66905.000,17018.419,85266.000,87534.000,entered link,138007.000,"419626",entered link,138007.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"195806",munich_resident,car,"work","home",6360.000,7841.932,132520.000,40280.000,entered link,141439.000,"419626",entered link,141439.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1958482",unresolved_background,car,"other","other",60478.000,16159.091,60478.000,112322.000,entered link,121943.000,"419626",entered link,121943.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"195882",munich_resident,car,"work","home",79050.000,16707.887,79050.000,93750.000,entered link,132021.000,"419626",entered link,132021.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1959799",munich_resident,pt,"other","home",8065.000,4096.521,56664.000,116136.000,waitingForPt,56664.000,"106911",<none>,,"",true,false,false,false,"106911","106048","","","",true,PT_NEVER_BOARDED
"1960185",munich_resident,car,"other","home",56669.000,8429.384,93904.000,78896.000,entered link,135778.000,"16208",entered link,135778.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1966541",munich_resident,car,"home","other",57196.000,7230.784,57196.000,115604.000,entered link,136835.000,"419626",entered link,136835.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1971151",munich_resident,car,"other","home",63085.000,14629.567,107846.000,64954.000,entered link,139548.000,"16208",entered link,139548.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1973081",munich_resident,car,"other","home",74325.000,15064.845,83724.000,89076.000,entered link,161563.000,"16208",entered link,161563.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1979016",unresolved_background,car,"work","other",65516.000,22428.254,65516.000,107284.000,entered link,133496.000,"419626",entered link,133496.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"199105",munich_resident,car,"work","home",57582.000,13675.326,57582.000,115218.000,entered link,144182.000,"419626",entered link,144182.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1998970",unresolved_background,car,"work","other",67299.000,7713.825,67299.000,105501.000,entered link,124147.000,"419626",entered link,124147.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"1999088",munich_resident,car,"home","other",69444.000,12292.495,69444.000,103356.000,entered link,119788.000,"16208",entered link,119788.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2000319",munich_resident,car,"other","home",70406.000,9164.226,90767.000,82033.000,entered link,172791.000,"330505",entered link,172791.000,"330505",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2001376",munich_resident,car,"other","home",75833.000,3454.101,168289.000,4511.000,entered link,168409.000,"419626",entered link,168409.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"200399",munich_resident,car,"work","home",69078.000,9196.124,167515.000,5285.000,entered link,167678.000,"16208",entered link,167678.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2005557",unresolved_background,car,"other","other",73995.000,10713.531,73995.000,98805.000,entered link,140265.000,"419626",entered link,140265.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2009198",munich_resident,car,"other","home",70579.000,7349.784,79396.000,93404.000,entered link,137114.000,"419626",entered link,137114.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2016100",unresolved_background,car,"other","other",66505.000,9452.296,66505.000,106295.000,entered link,146240.000,"419626",entered link,146240.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2017368",munich_resident,car,"home","other",72141.000,13943.957,72141.000,100659.000,entered link,125768.000,"16208",entered link,125768.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"202024",munich_resident,pt,"education","home",2884.000,376.200,54534.000,118266.000,waitingForPt,54534.000,"106158",<none>,,"",true,false,false,false,"106158","106047.3","","","",true,PT_NEVER_BOARDED
"2022635",munich_resident,car,"home","other",52851.000,17147.982,52851.000,119949.000,entered link,133151.000,"419626",entered link,133151.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2025887",unresolved_background,car,"other","other",71277.000,6713.065,71277.000,101523.000,entered link,122648.000,"16208",entered link,122648.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2030213",munich_resident,car,"other","home",58645.000,10071.017,58645.000,114155.000,entered link,139374.000,"419626",entered link,139374.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"203137",munich_resident,pt,"work","home",6814.000,1728.692,62917.000,109883.000,waitingForPt,62917.000,"107469",<none>,,"",true,false,false,false,"107469","106355.1","","","",true,PT_NEVER_BOARDED
"2032606",munich_resident,car,"home","other",49890.000,13821.747,49890.000,122910.000,entered link,135517.000,"419626",entered link,135517.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2033330",unresolved_background,car,"other","other",69545.000,7314.348,69545.000,103255.000,entered link,126007.000,"419626",entered link,126007.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2037918",unresolved_background,car,"other","other",72690.000,12846.549,72690.000,100110.000,entered link,135448.000,"419626",entered link,135448.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2038096",munich_resident,car,"home","other",56923.000,6937.009,56923.000,115877.000,entered link,137728.000,"16208",entered link,137728.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2039658",munich_resident,pt,"other","home",53907.000,7175.187,54252.000,118548.000,waitingForPt,54252.000,"108933",<none>,,"",true,false,false,false,"108933","106104.2","","","",true,PT_NEVER_BOARDED
"2040436",munich_resident,pt,"other","home",3691.000,3459.416,70532.000,102268.000,waitingForPt,70532.000,"108605",<none>,,"",true,false,false,false,"108605","108564.2","","","",true,PT_NEVER_BOARDED
"2043566",unresolved_background,car,"other","other",59746.000,11759.645,59746.000,113054.000,entered link,125898.000,"16208",entered link,125898.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2047168",munich_resident,pt,"other","home",13336.000,3694.046,68083.000,104717.000,waitingForPt,68083.000,"106467",<none>,,"",true,false,false,false,"106467","107350","","","",true,PT_NEVER_BOARDED
"2048210",munich_resident,pt,"other","home",4550.000,5216.492,75161.000,97639.000,waitingForPt,75161.000,"107547",<none>,,"",true,false,false,false,"107547","108850","","","",true,PT_NEVER_BOARDED
"2049798",munich_resident,pt,"other","home",12298.000,2381.594,88559.000,84241.000,waitingForPt,88559.000,"108342",<none>,,"",true,false,false,false,"108342","106433","","","",true,PT_NEVER_BOARDED
"2053967",munich_resident,car,"other","home",57946.000,5961.409,75357.000,97443.000,entered link,122749.000,"419626",entered link,122749.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2054566",munich_resident,car,"home","other",60453.000,9226.945,60453.000,112347.000,entered link,142618.000,"16208",entered link,142618.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2055689",unresolved_background,car,"other","other",54202.000,6768.542,54202.000,118598.000,entered link,133048.000,"16208",entered link,133048.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2056071",munich_resident,car,"other","home",70498.000,17875.415,98934.000,73866.000,entered link,119086.000,"453133",entered link,119086.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2059783",munich_resident,pt,"other","home",1993.000,4466.987,68756.000,104044.000,waitingForPt,68756.000,"108276",<none>,,"",true,false,false,false,"108276","106079.2","","","",true,PT_NEVER_BOARDED
"2063569",munich_resident,car,"other","home",65879.000,14268.258,146244.000,26556.000,entered link,146669.000,"419626",entered link,146669.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2064955",munich_resident,car,"other","home",67570.000,19037.558,67923.000,104877.000,entered link,131681.000,"419626",entered link,131681.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2067111",munich_resident,car,"shopping","home",53306.000,17403.974,82811.000,89989.000,entered link,137464.000,"419626",entered link,137464.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2076384",munich_resident,car,"other","home",83950.000,11106.412,116775.000,56025.000,entered link,133958.000,"16208",entered link,133958.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2077942",munich_resident,car,"shopping","home",58903.000,9199.005,71777.000,101023.000,entered link,127785.000,"419626",entered link,127785.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2082556",munich_resident,pt,"other","home",4639.000,1944.820,69858.000,102942.000,waitingForPt,69858.000,"106208",<none>,,"",true,false,false,false,"106208","106053","","","",true,PT_NEVER_BOARDED
"2083314",munich_resident,car,"other","home",67718.000,12982.511,94262.000,78538.000,entered link,120268.000,"16208",entered link,120268.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2085925",munich_resident,car,"home","other",71493.000,20950.544,71493.000,101307.000,entered link,166040.000,"419626",entered link,166040.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2088010",munich_resident,car,"home","other",76107.000,17823.298,76107.000,96693.000,entered link,122254.000,"453133",entered link,122254.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2089199",munich_resident,car,"shopping","home",55992.000,8166.451,85597.000,87203.000,entered link,158536.000,"16208",entered link,158536.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2096908",munich_resident,car,"other","home",68350.000,14407.618,154890.000,17910.000,entered link,155426.000,"16208",entered link,155426.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"210288",munich_resident,car,"work","home",63488.000,15957.011,63488.000,109312.000,entered link,148897.000,"16208",entered link,148897.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2103385",munich_resident,car,"other","home",80411.000,6680.137,101845.000,70955.000,entered link,138889.000,"419626",entered link,138889.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2103565",munich_resident,pt,"other","home",67125.000,13279.825,68093.000,104707.000,waitingForPt,68093.000,"12799.4",<none>,,"",true,true,true,false,"12799.4","106108.2","tr_34055","XXX---2268802_3","XXX---2268802_3_1",true,PT_BOARDED_NOT_ARRIVED
"2104731",munich_resident,car,"home","other",59849.000,5722.332,59849.000,112951.000,entered link,127588.000,"16208",entered link,127588.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2107",regional_background,pt,"education","home",48390.000,67759.079,63825.000,108975.000,waitingForPt,63825.000,"142500.1",<none>,,"",true,true,true,false,"142500.1","102028.7","tr_43935","XXX---2272016_0","XXX---2272016_0_0",true,PT_BOARDED_NOT_ARRIVED
"2107668",munich_resident,car,"other","home",54733.000,15684.204,85805.000,86995.000,entered link,120940.000,"453133",entered link,120940.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2113951",munich_resident,car,"shopping","home",3725.000,6864.333,104082.000,68718.000,entered link,138508.000,"16208",entered link,138508.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2115685",unresolved_background,car,"other","other",59908.000,20369.177,59908.000,112892.000,entered link,166760.000,"419626",entered link,166760.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2118815",munich_resident,car,"home","other",66624.000,17567.600,66624.000,106176.000,entered link,134101.000,"419626",entered link,134101.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"212373",munich_resident,car,"work","home",48986.000,19707.651,48986.000,123814.000,entered link,130413.000,"419626",entered link,130413.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"212389",munich_resident,pt,"work","home",5640.000,7087.920,54744.000,118056.000,waitingForPt,54744.000,"106055",<none>,,"",true,true,true,false,"106055","109252","tr_2799","XXX---162456_109","XXX---162456_109_11",true,PT_BOARDED_NOT_ARRIVED
"2125694",unresolved_background,car,"other","other",56408.000,10923.028,56408.000,116392.000,entered link,147169.000,"16208",entered link,147169.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2130164",munich_resident,car,"other","home",68173.000,10571.005,70944.000,101856.000,entered link,116628.000,"453133",entered link,116628.000,"453133",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"213420",munich_resident,car,"work","home",66456.000,6773.968,66456.000,106344.000,entered link,132788.000,"16208",entered link,132788.000,"16208",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2134406",unresolved_background,car,"other","other",69515.000,18944.346,69515.000,103285.000,entered link,167979.000,"419626",entered link,167979.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
"2134947",unresolved_background,car,"other","other",64830.000,9057.393,64830.000,107970.000,entered link,132605.000,"419626",entered link,132605.000,"419626",false,false,false,false,"","","","","",true,CAR_NO_PROGRESS_OR_NETWORK_CLUSTER
